HourOfCall,IncidentGroup,NumStationsWithPumpsAttending,NumPumpsAttending,PumpCount,PumpHoursRoundUp,Notional Cost (£)
15,Special Service,2,2,2,4,1384
0,Fire,1,2,2,6,2076
3,Fire,1,1,2,4,1384
19,Fire,5,5,12,31,10726
22,False Alarm,3,5,5,3,1038
13,Fire,5,8,8,25,8650
8,Special Service,1,1,2,3,1038
19,Fire,1,2,2,3,1038
16,Special Service,1,1,1,3,1038
18,Special Service,1,1,1,3,1038
17,Fire,5,5,5,6,2076
21,Special Service,2,2,2,4,1384
21,Fire,2,2,2,3,1038
19,False Alarm,3,4,5,4,1384
23,False Alarm,3,5,5,4,1384
19,Fire,3,3,4,3,1038
18,Special Service,1,1,1,3,1038
9,Special Service,1,1,1,3,1038
13,Special Service,2,2,2,3,1038
17,Fire,2,2,2,3,1038
12,Special Service,1,1,1,3,1038
1,Special Service,2,2,2,4,1384
22,Fire,3,3,3,3,1038
22,Fire,1,2,2,5,1730
19,Fire,1,2,2,4,1384
2,Fire,3,5,5,9,3114
0,Special Service,1,2,2,3,1038
10,False Alarm,4,5,5,4,1384
3,Fire,2,2,5,7,2422
1,Special Service,2,3,3,3,1038
14,Fire,2,2,5,10,3460
18,Fire,1,2,2,4,1384
21,Fire,3,3,3,4,1384
17,Fire,3,3,3,4,1384
20,False Alarm,3,3,4,3,1038
10,Fire,2,2,27,87,30102
7,Special Service,2,2,2,3,1038
19,Fire,2,2,2,3,1038
9,False Alarm,4,5,5,3,1038
13,Special Service,1,1,2,6,2076
19,Fire,5,7,11,26,8996
16,False Alarm,3,5,5,5,1730
22,Special Service,1,1,1,3,1038
16,Special Service,1,1,1,3,1038
6,False Alarm,2,3,3,3,1038
23,False Alarm,4,5,5,3,1038
20,Fire,2,2,2,5,1730
0,Special Service,2,2,2,4,1384
13,Fire,2,2,2,3,1038
0,False Alarm,3,5,5,3,1038
17,Fire,2,2,2,3,1038
20,Special Service,1,1,2,3,1038
12,Fire,2,2,5,14,4844
9,Fire,2,2,2,3,1038
18,Fire,2,2,3,7,2422
17,Fire,2,2,3,6,2076
11,Fire,2,2,2,5,1730
16,Fire,3,3,3,3,1038
5,Fire,2,2,2,3,1038
19,Fire,2,3,3,3,1038
23,False Alarm,4,5,5,3,1038
19,Fire,5,5,5,8,2768
18,Special Service,3,3,3,4,1384
17,False Alarm,4,5,5,3,1038
15,Fire,2,2,2,4,1384
10,Special Service,2,2,2,4,1384
16,Special Service,1,1,3,9,3114
4,Fire,1,2,2,3,1038
14,Fire,2,2,2,4,1384
10,False Alarm,4,5,5,3,1038
8,Fire,1,2,2,4,1384
11,Special Service,1,1,1,5,1730
18,False Alarm,5,5,5,3,1038
17,Fire,2,2,2,3,1038
22,Special Service,2,2,3,3,1038
18,Fire,2,2,2,4,1384
12,Fire,2,2,3,8,2768
2,Special Service,2,2,2,4,1384
1,Fire,2,2,2,4,1384
3,False Alarm,3,5,5,4,1384
23,Fire,6,6,12,25,8650
19,Special Service,2,2,2,3,1038
2,Special Service,1,1,2,5,1730
9,Special Service,2,2,2,3,1038
15,False Alarm,1,1,2,3,1038
0,False Alarm,4,5,5,4,1384
5,Special Service,2,3,3,4,1384
15,Fire,2,2,4,4,1384
19,False Alarm,1,2,2,5,1730
15,Fire,1,1,2,3,1038
19,Fire,1,2,2,3,1038
6,Special Service,1,1,1,3,1038
6,Special Service,1,1,2,4,1384
16,Special Service,2,2,2,4,1384
20,Fire,5,5,5,3,1038
19,False Alarm,5,5,5,3,1038
14,Special Service,2,3,3,4,1384
9,Fire,2,2,2,4,1384
18,False Alarm,1,2,2,3,1038
19,Fire,1,2,6,11,3806
4,Fire,4,5,14,50,17300
8,Fire,5,5,5,10,3460
16,False Alarm,5,5,5,3,1038
13,Fire,5,5,8,15,5190
22,Fire,2,3,5,8,2768
23,False Alarm,4,5,5,3,1038
10,False Alarm,5,5,5,3,1038
20,False Alarm,4,5,5,4,1384
23,Special Service,1,1,2,5,1730
6,Fire,4,5,6,8,2768
12,False Alarm,5,5,5,3,1038
9,False Alarm,1,2,2,3,1038
19,Fire,4,4,4,9,3114
8,Fire,2,2,2,5,1730
21,Special Service,1,1,1,4,1384
14,False Alarm,2,3,3,4,1384
8,Fire,2,2,5,12,4152
16,Fire,2,2,2,3,1038
17,Special Service,1,2,2,3,1038
14,Special Service,5,5,5,3,1038
23,Fire,2,2,3,5,1730
15,Fire,2,2,10,18,6228
18,Fire,1,2,2,3,1038
6,Fire,4,4,17,45,15570
6,Special Service,1,1,2,8,2768
6,Special Service,2,3,3,3,1038
15,Special Service,1,1,1,5,1730
15,Special Service,2,2,2,3,1038
19,Special Service,1,1,2,3,1038
19,Fire,3,3,3,4,1384
10,Special Service,2,2,2,3,1038
23,Fire,2,2,3,6,2076
16,Fire,2,2,2,3,1038
12,False Alarm,2,2,3,3,1038
14,Special Service,1,1,2,3,1038
16,Fire,2,2,2,5,1730
19,Fire,2,2,4,4,1384
18,Special Service,1,1,1,3,1038
13,Fire,2,2,3,4,1384
16,Fire,1,2,2,5,1730
5,Special Service,1,1,2,9,3114
11,Fire,2,2,2,3,1038
23,False Alarm,5,5,5,4,1384
10,Special Service,1,1,2,3,1038
22,Fire,2,2,2,3,1038
13,Special Service,2,2,2,4,1384
12,Fire,2,2,2,3,1038
16,Special Service,1,1,1,3,1038
22,Fire,3,5,7,7,2422
23,Fire,6,7,10,6,2076
20,Fire,2,2,2,3,1038
15,Fire,1,2,3,3,1038
22,Fire,2,2,6,11,3806
21,Fire,5,5,5,4,1384
19,Fire,3,3,3,7,2422
17,Fire,3,3,3,4,1384
22,Fire,2,2,3,7,2422
17,Fire,2,2,2,3,1038
0,Fire,2,2,5,11,3806
23,Fire,2,2,3,5,1730
11,Special Service,1,1,2,5,1730
19,Special Service,2,2,2,6,2076
20,False Alarm,4,5,5,3,1038
9,Special Service,1,2,2,3,1038
11,Fire,2,2,2,3,1038
17,Special Service,2,2,2,3,1038
16,Special Service,2,2,2,3,1038
11,Fire,3,3,3,3,1038
10,Special Service,1,1,2,3,1038
17,False Alarm,5,5,5,3,1038
14,Special Service,1,1,2,3,1038
5,False Alarm,5,5,5,3,1038
9,Fire,2,2,5,14,4844
19,Fire,1,2,2,3,1038
19,Fire,2,2,5,10,3460
21,Special Service,1,2,2,3,1038
9,False Alarm,5,5,5,3,1038
15,Fire,2,2,2,3,1038
8,Fire,2,2,3,5,1730
16,Fire,4,5,5,3,1038
18,Fire,1,2,5,8,2768
15,Fire,4,5,5,4,1384
12,False Alarm,4,5,5,3,1038
18,Special Service,2,2,2,3,1038
18,Fire,2,3,3,4,1384
17,False Alarm,4,4,5,3,1038
5,Fire,2,2,5,9,3114
18,Fire,5,5,5,4,1384
10,Special Service,2,3,5,10,3460
15,False Alarm,5,5,5,4,1384
0,False Alarm,2,2,2,3,1038
2,Fire,2,2,2,3,1038
10,Fire,1,2,4,5,1730
14,Fire,2,2,2,3,1038
16,False Alarm,3,5,5,3,1038
8,Fire,2,2,2,3,1038
10,Special Service,1,1,3,3,1038
22,Fire,2,2,2,3,1038
7,Fire,2,2,2,3,1038
12,Fire,2,2,2,3,1038
14,False Alarm,5,5,5,3,1038
21,False Alarm,5,5,5,3,1038
14,False Alarm,4,5,5,3,1038
16,Special Service,3,3,4,4,1384
18,Special Service,1,1,2,6,2076
18,Special Service,1,1,1,5,1730
20,Fire,1,2,2,3,1038
15,Fire,5,5,6,11,3806
16,Fire,4,5,5,4,1384
10,Fire,2,2,2,3,1038
18,Special Service,1,1,1,3,1038
9,Special Service,1,2,2,3,1038
8,False Alarm,4,5,5,3,1038
11,Special Service,2,2,2,3,1038
18,Fire,3,5,5,4,1384
15,Fire,5,5,5,7,2422
21,Special Service,1,1,1,3,1038
18,Special Service,2,2,2,3,1038
9,Special Service,1,1,2,3,1038
4,Special Service,1,1,1,3,1038
14,Fire,5,5,5,4,1384
12,False Alarm,4,5,5,4,1384
18,Fire,3,3,3,4,1384
17,False Alarm,5,5,5,3,1038
8,False Alarm,5,5,5,3,1038
12,Fire,4,5,5,3,1038
1,Fire,3,4,9,17,5882
5,False Alarm,3,5,5,3,1038
16,Fire,2,2,4,7,2422
13,Special Service,2,3,4,3,1038
17,Special Service,5,5,5,4,1384
13,Fire,2,2,5,11,3806
17,False Alarm,5,5,5,3,1038
0,Fire,1,2,2,3,1038
15,Fire,3,3,3,5,1730
18,False Alarm,5,5,5,3,1038
20,Fire,2,2,2,3,1038
6,Fire,2,2,2,4,1384
23,False Alarm,4,5,5,3,1038
16,Special Service,1,1,1,3,1038
19,Fire,2,2,2,3,1038
15,Fire,4,5,5,12,4152
19,Special Service,1,1,2,3,1038
12,Special Service,2,2,2,3,1038
17,False Alarm,5,5,5,3,1038
12,False Alarm,5,5,5,3,1038
1,Fire,2,2,2,3,1038
12,Fire,1,2,2,3,1038
8,Special Service,1,1,7,17,5882
13,Special Service,1,1,1,3,1038
9,False Alarm,3,3,3,3,1038
11,Fire,2,2,2,3,1038
12,False Alarm,4,5,5,3,1038
20,Fire,5,6,6,6,2076
16,Fire,1,2,70,328,113488
23,Special Service,2,2,2,4,1384
22,Special Service,2,2,2,3,1038
1,Fire,4,4,4,7,2422
20,Special Service,2,2,2,3,1038
15,Special Service,1,1,1,3,1038
15,Special Service,1,1,1,4,1384
14,False Alarm,3,5,5,3,1038
11,Fire,2,2,2,3,1038
12,Special Service,1,1,1,3,1038
23,Fire,2,3,3,3,1038
12,Fire,2,3,3,5,1730
10,Special Service,1,1,2,6,2076
19,Special Service,2,2,6,20,6920
18,Special Service,2,2,2,5,1730
23,Special Service,1,1,2,4,1384
20,Fire,2,2,3,6,2076
4,Special Service,1,1,1,3,1038
20,False Alarm,2,2,2,3,1038
21,Fire,1,2,2,5,1730
21,Fire,1,1,1,3,1038
22,Special Service,2,2,2,4,1384
23,Fire,2,2,2,3,1038
23,Fire,2,2,4,6,2076
13,Fire,2,2,2,5,1730
20,Special Service,1,2,2,3,1038
0,False Alarm,1,2,2,3,1038
12,False Alarm,2,3,3,3,1038
9,Fire,1,1,1,3,1038
16,Special Service,2,2,2,3,1038
22,Fire,2,2,4,8,2768
12,Special Service,2,2,3,4,1384
1,Fire,4,4,5,7,2422
11,Fire,5,5,5,6,2076
14,Fire,4,5,5,7,2422
19,False Alarm,5,5,5,3,1038
22,Fire,6,6,6,4,1384
18,Fire,2,2,2,5,1730
15,Fire,3,4,4,5,1730
22,Fire,5,5,5,4,1384
17,Fire,1,2,3,9,3114
16,False Alarm,4,5,5,3,1038
20,Special Service,2,2,2,3,1038
23,Fire,3,3,3,5,1730
8,Fire,2,2,2,3,1038
14,Special Service,1,1,1,3,1038
17,Special Service,1,1,1,3,1038
16,False Alarm,1,2,2,5,1730
20,Fire,2,2,2,5,1730
0,Fire,5,5,5,3,1038
15,Fire,1,2,2,3,1038
7,Special Service,1,2,2,3,1038
11,Special Service,1,1,1,3,1038
0,False Alarm,4,5,5,7,2422
11,Special Service,2,3,3,8,2768
19,Fire,1,2,2,3,1038
19,Fire,1,2,2,4,1384
17,Special Service,1,1,1,3,1038
8,Special Service,4,5,5,12,4152
1,Fire,4,5,5,6,2076
0,Fire,2,2,2,5,1730
14,Fire,3,4,4,8,2768
1,Special Service,1,1,1,3,1038
4,Fire,2,3,4,7,2422
12,False Alarm,4,5,5,3,1038
22,Special Service,1,2,2,4,1384
20,False Alarm,5,5,5,3,1038
15,Special Service,NULL,NULL,5,16,5536
19,False Alarm,4,5,5,3,1038
21,Fire,2,2,4,6,2076
23,Fire,2,2,2,3,1038
11,Special Service,1,1,1,3,1038
17,Fire,2,2,2,3,1038
18,False Alarm,2,2,2,6,2076
19,Fire,2,2,2,5,1730
8,Special Service,2,2,2,3,1038
4,Special Service,2,2,2,3,1038
14,Fire,1,1,1,3,1038
8,Special Service,1,1,1,3,1038
17,Special Service,1,1,1,3,1038
23,Fire,1,2,2,3,1038
13,Fire,3,4,5,10,3460
4,Special Service,1,1,2,3,1038
8,Fire,2,2,3,5,1730
13,Fire,1,2,4,4,1384
13,Fire,1,2,5,10,3460
17,Fire,1,2,7,16,5536
19,Fire,2,3,5,6,2076
14,Fire,1,2,2,8,2768
14,Special Service,2,2,2,3,1038
19,False Alarm,2,2,3,4,1384
0,Fire,2,3,3,3,1038
21,Fire,5,5,5,6,2076
18,Special Service,1,1,4,11,3806
21,Fire,2,2,3,5,1730
9,Special Service,1,1,3,9,3114
14,False Alarm,7,7,7,5,1730
19,Fire,4,5,5,3,1038
18,Special Service,1,1,1,3,1038
9,False Alarm,2,3,3,3,1038
15,Fire,1,1,1,4,1384
22,Fire,1,2,4,8,2768
1,Fire,2,3,3,3,1038
13,Special Service,1,1,2,3,1038
6,Special Service,2,2,2,5,1730
13,Special Service,2,2,2,3,1038
15,Fire,1,2,2,3,1038
7,Fire,3,4,11,28,9688
8,Fire,2,2,2,3,1038
17,False Alarm,5,5,5,3,1038
20,Special Service,1,1,1,3,1038
23,Special Service,1,1,1,3,1038
19,Special Service,2,3,3,7,2422
17,Fire,3,3,3,4,1384
15,Fire,2,2,2,3,1038
16,Special Service,1,2,2,3,1038
13,Fire,7,8,10,20,6920
16,False Alarm,4,5,5,3,1038
17,Fire,2,2,2,3,1038
11,False Alarm,4,5,5,3,1038
14,Special Service,1,1,1,4,1384
15,Special Service,1,2,2,3,1038
23,False Alarm,2,2,2,3,1038
19,False Alarm,6,6,6,3,1038
14,Special Service,1,1,1,3,1038
9,Fire,1,2,2,3,1038
0,False Alarm,4,5,5,3,1038
16,Fire,2,2,4,13,4498
12,Special Service,1,1,1,4,1384
23,Fire,1,2,2,3,1038
17,Fire,1,1,1,3,1038
1,False Alarm,3,5,5,3,1038
21,Fire,7,8,9,10,3460
3,Special Service,1,1,1,4,1384
23,Fire,2,2,3,6,2076
23,False Alarm,5,5,5,3,1038
18,Special Service,1,2,2,4,1384
11,Fire,2,3,3,3,1038
15,Special Service,4,4,4,5,1730
21,Special Service,1,1,1,3,1038
13,Fire,1,1,1,3,1038
18,Fire,2,2,2,6,2076
0,Special Service,2,2,2,3,1038
21,False Alarm,4,5,5,3,1038
6,Fire,1,2,2,6,2076
2,Fire,5,5,5,3,1038
19,Fire,5,5,5,8,2768
9,Fire,2,4,5,18,6228
16,Fire,2,2,2,4,1384
22,Fire,2,2,2,4,1384
11,False Alarm,5,5,5,3,1038
17,Fire,2,2,5,11,3806
19,Special Service,2,2,2,4,1384
13,False Alarm,3,5,5,3,1038
14,Special Service,2,2,2,5,1730
17,Special Service,2,2,2,3,1038
16,Fire,2,2,8,17,5882
19,Special Service,1,2,2,4,1384
6,False Alarm,5,5,5,3,1038
14,Special Service,1,1,1,3,1038
18,Fire,2,2,2,3,1038
11,Fire,2,3,3,4,1384
9,False Alarm,2,2,4,3,1038
18,Fire,2,2,7,12,4152
20,Fire,4,4,4,5,1730
20,False Alarm,5,5,5,3,1038
18,False Alarm,2,2,2,3,1038
9,Fire,4,4,4,3,1038
23,Fire,1,1,2,3,1038
8,Fire,2,2,4,13,4498
10,Fire,2,2,2,3,1038
19,Fire,2,2,2,5,1730
18,Special Service,1,1,2,3,1038
16,Fire,2,2,2,3,1038
12,Fire,2,2,2,3,1038
20,Fire,1,1,1,3,1038
7,Fire,2,2,6,15,5190
0,Fire,1,2,2,5,1730
15,False Alarm,2,2,2,3,1038
18,Fire,1,2,2,3,1038
8,Special Service,1,1,1,3,1038
1,False Alarm,5,5,5,3,1038
10,Fire,2,2,2,3,1038
15,Fire,1,2,2,3,1038
13,False Alarm,5,5,5,4,1384
17,False Alarm,3,5,5,4,1384
13,Fire,5,5,5,6,2076
18,False Alarm,1,2,2,3,1038
11,Fire,2,2,2,3,1038
23,Fire,1,2,2,3,1038
12,Special Service,1,1,1,3,1038
16,False Alarm,4,5,5,3,1038
13,Special Service,1,2,2,3,1038
20,Fire,3,4,4,3,1038
19,Fire,1,2,2,4,1384
7,Special Service,2,2,2,6,2076
12,Special Service,1,1,1,4,1384
11,Special Service,2,2,2,4,1384
21,Fire,1,2,8,19,6574
17,Fire,2,2,7,16,5536
6,False Alarm,1,2,2,3,1038
4,False Alarm,1,1,1,3,1038
21,Fire,2,2,2,3,1038
5,False Alarm,2,3,3,3,1038
8,Special Service,1,1,1,4,1384
3,False Alarm,2,2,3,3,1038
19,Fire,1,2,2,3,1038
15,Fire,2,2,2,7,2422
21,Special Service,1,1,1,3,1038
10,Special Service,1,1,2,5,1730
8,Fire,2,2,2,4,1384
13,Fire,5,5,7,11,3806
20,Special Service,2,2,3,3,1038
1,Fire,2,3,5,3,1038
22,Special Service,1,1,1,3,1038
12,Fire,1,1,1,3,1038
9,Fire,2,3,3,7,2422
7,Fire,2,2,2,5,1730
19,Fire,3,4,8,22,7612
18,Special Service,5,6,6,5,1730
14,False Alarm,4,5,5,3,1038
23,Fire,1,2,9,24,8304
11,Fire,2,3,3,8,2768
20,Special Service,1,2,2,3,1038
9,Fire,3,4,9,32,11072
17,Fire,4,5,5,4,1384
19,False Alarm,3,5,5,4,1384
18,False Alarm,4,5,5,4,1384
17,Fire,2,2,2,6,2076
19,Special Service,1,1,2,4,1384
4,Fire,2,2,4,10,3460
23,Special Service,1,1,1,3,1038
11,Fire,2,2,2,3,1038
12,False Alarm,3,5,5,5,1730
12,Fire,3,5,9,19,6574
17,Special Service,1,3,3,3,1038
23,Fire,2,2,2,3,1038
17,Special Service,1,1,1,3,1038
2,Fire,1,1,1,4,1384
2,Fire,1,2,9,27,9342
23,Fire,2,3,3,5,1730
14,Fire,1,2,2,3,1038
8,Fire,1,2,2,4,1384
1,Fire,2,2,2,3,1038
9,False Alarm,4,5,5,3,1038
16,Fire,1,2,2,3,1038
12,Special Service,2,2,2,3,1038
13,Fire,2,2,2,3,1038
3,Special Service,1,1,1,3,1038
20,Fire,1,2,2,4,1384
22,Special Service,2,3,3,4,1384
15,False Alarm,5,5,5,6,2076
9,Fire,1,2,2,4,1384
15,Fire,2,2,2,6,2076
23,Fire,2,2,2,4,1384
15,False Alarm,4,5,5,4,1384
2,Fire,1,2,2,6,2076
1,Fire,2,2,2,4,1384
13,Special Service,3,3,3,3,1038
13,Special Service,1,2,2,5,1730
16,Fire,4,5,5,3,1038
21,Special Service,3,3,3,6,2076
6,False Alarm,4,4,5,3,1038
4,Fire,1,1,1,4,1384
0,Special Service,1,1,2,4,1384
0,Fire,2,2,4,4,1384
10,Fire,1,2,2,4,1384
1,False Alarm,4,5,5,4,1384
22,Fire,5,5,5,10,3460
4,Special Service,1,1,1,3,1038
21,Special Service,2,3,3,3,1038
19,False Alarm,3,5,5,3,1038
2,Special Service,2,3,3,3,1038
11,Fire,3,3,3,3,1038
21,False Alarm,6,6,6,3,1038
18,Fire,2,3,8,13,4498
13,Fire,2,2,3,3,1038
17,Fire,3,5,5,5,1730
0,Fire,1,2,2,4,1384
15,Special Service,1,1,1,3,1038
3,False Alarm,2,2,2,4,1384
0,False Alarm,3,5,5,5,1730
14,Special Service,2,3,3,3,1038
17,Fire,1,2,2,3,1038
18,Fire,1,2,2,3,1038
8,Special Service,2,2,5,16,5536
11,Fire,1,2,2,3,1038
12,Fire,1,1,1,3,1038
21,False Alarm,3,5,5,4,1384
8,False Alarm,4,5,5,3,1038
10,False Alarm,2,2,2,4,1384
12,Special Service,2,2,2,3,1038
20,Fire,1,2,2,3,1038
7,Fire,1,2,6,13,4498
9,Special Service,1,2,2,3,1038
19,Special Service,5,5,5,4,1384
1,Special Service,1,1,1,3,1038
15,Fire,2,2,2,3,1038
22,Fire,2,2,3,4,1384
8,Fire,1,2,9,24,8304
16,Special Service,2,2,2,4,1384
2,Special Service,1,2,2,3,1038
7,Fire,2,2,19,52,17992
13,Special Service,1,1,2,3,1038
22,Special Service,2,2,2,3,1038
2,Special Service,2,3,3,3,1038
22,Fire,2,2,2,3,1038
18,False Alarm,4,5,5,3,1038
13,Special Service,2,3,3,3,1038
21,Fire,1,2,4,11,3806
10,False Alarm,1,2,2,3,1038
19,Fire,8,8,8,4,1384
1,Fire,2,2,4,15,5190
0,Fire,2,2,5,10,3460
13,Special Service,2,2,2,3,1038
18,Fire,2,2,6,15,5190
19,Special Service,1,1,1,6,2076
19,Special Service,1,1,1,3,1038
20,Fire,4,5,5,5,1730
11,False Alarm,2,3,3,3,1038
15,False Alarm,1,2,2,4,1384
1,Fire,4,5,5,6,2076
9,Fire,1,2,2,5,1730
11,Fire,2,2,2,3,1038
16,False Alarm,4,5,5,3,1038
14,Fire,1,3,3,6,2076
0,Fire,3,3,7,17,5882
15,Fire,2,2,4,6,2076
18,Special Service,1,2,2,3,1038
14,Special Service,1,1,5,11,3806
17,Special Service,1,1,2,4,1384
17,Fire,1,2,2,3,1038
13,Special Service,2,2,2,3,1038
5,Fire,2,2,6,13,4498
4,Fire,1,2,2,3,1038
12,Fire,5,5,5,5,1730
10,Fire,1,1,3,9,3114
5,Fire,1,2,2,3,1038
18,Special Service,1,1,2,4,1384
19,Fire,2,2,2,3,1038
23,Fire,1,1,3,5,1730
12,Fire,2,2,2,3,1038
17,Special Service,1,1,2,5,1730
0,Fire,1,3,5,10,3460
18,Fire,1,2,6,14,4844
13,Fire,1,2,7,13,4498
5,Special Service,1,1,1,3,1038
18,Special Service,2,2,2,4,1384
6,Special Service,1,1,2,7,2422
16,Fire,3,4,4,3,1038
11,Special Service,1,1,1,3,1038
13,Fire,4,5,5,3,1038
1,Fire,3,4,26,93,32178
13,Fire,2,2,3,6,2076
11,False Alarm,5,5,5,3,1038
2,Fire,1,2,2,4,1384
1,Special Service,1,1,3,3,1038
5,False Alarm,1,2,4,5,1730
21,False Alarm,3,5,5,3,1038
16,Fire,2,2,2,3,1038
3,Special Service,1,1,3,10,3460
10,Special Service,1,2,2,3,1038
10,Fire,2,2,3,8,2768
18,Special Service,1,2,2,3,1038
12,Special Service,1,2,2,6,2076
22,Fire,5,5,5,8,2768
15,Special Service,1,1,1,3,1038
13,Fire,1,2,5,10,3460
16,Fire,2,3,3,5,1730
8,Special Service,1,1,2,5,1730
1,False Alarm,4,5,5,3,1038
22,Fire,1,2,2,4,1384
22,Fire,3,3,3,3,1038
18,Fire,4,4,4,4,1384
21,Special Service,2,2,2,3,1038
13,Fire,4,5,5,8,2768
11,Special Service,1,1,2,3,1038
10,Fire,2,2,2,5,1730
15,False Alarm,2,3,3,3,1038
14,Fire,1,1,1,3,1038
18,Fire,1,2,2,3,1038
15,Special Service,1,2,2,3,1038
13,Special Service,2,2,2,3,1038
21,Special Service,1,1,1,3,1038
7,Fire,2,2,2,4,1384
20,Special Service,1,1,1,5,1730
13,Fire,2,3,3,3,1038
16,Fire,2,3,3,7,2422
16,Special Service,1,1,2,5,1730
12,Special Service,1,1,1,3,1038
15,Special Service,1,1,1,3,1038
8,Special Service,1,1,2,7,2422
20,Special Service,1,2,2,3,1038
23,Fire,1,2,6,16,5536
11,Special Service,1,1,1,4,1384
19,Special Service,3,3,3,4,1384
18,Fire,1,2,2,3,1038
15,Fire,2,2,6,11,3806
0,Special Service,1,1,1,3,1038
7,Special Service,1,1,1,4,1384
10,Fire,3,4,5,11,3806
15,Fire,1,3,5,6,2076
16,Fire,3,4,5,12,4152
23,Fire,2,2,2,5,1730
21,Fire,2,3,12,28,9688
14,Fire,2,3,3,4,1384
4,Fire,4,5,5,3,1038
20,Fire,1,2,2,3,1038
21,Special Service,1,1,1,3,1038
0,False Alarm,4,5,5,3,1038
8,Fire,1,2,2,3,1038
13,Special Service,2,3,3,3,1038
0,Fire,5,5,5,3,1038
20,False Alarm,1,2,2,3,1038
20,Fire,2,2,2,3,1038
7,Fire,1,2,2,5,1730
1,Special Service,1,1,2,3,1038
21,Fire,1,2,2,7,2422
11,Fire,2,2,2,4,1384
12,Special Service,1,2,2,4,1384
18,Fire,2,3,3,3,1038
14,Fire,4,4,4,4,1384
10,Fire,4,5,6,11,3806
11,Fire,3,3,3,3,1038
20,Special Service,1,1,2,5,1730
16,Fire,1,1,2,3,1038
0,Fire,2,4,4,3,1038
7,Fire,2,3,4,7,2422
13,Fire,2,3,3,7,2422
6,Fire,1,2,2,4,1384
23,Special Service,2,3,3,8,2768
15,Special Service,3,3,3,3,1038
6,Special Service,1,2,2,5,1730
23,Fire,3,4,4,4,1384
12,False Alarm,2,2,2,3,1038
10,Special Service,1,1,1,3,1038
21,Special Service,1,1,2,3,1038
18,Fire,5,5,6,10,3460
2,Fire,1,2,4,4,1384
11,Special Service,1,1,2,7,2422
20,False Alarm,3,5,5,4,1384
20,Fire,1,2,2,4,1384
5,Fire,3,3,3,5,1730
14,Fire,4,5,5,6,2076
15,Fire,1,2,2,5,1730
12,Special Service,1,1,1,3,1038
15,Special Service,1,1,1,3,1038
4,Fire,2,2,2,4,1384
18,Fire,4,4,72,282,97572
18,Fire,2,2,3,7,2422
17,Fire,1,2,2,4,1384
17,Special Service,2,2,2,4,1384
15,False Alarm,3,5,5,3,1038
19,Special Service,1,2,2,3,1038
16,Fire,3,4,6,14,4844
15,Fire,3,4,10,18,6228
2,Special Service,2,2,2,4,1384
2,Fire,2,2,3,10,3460
14,False Alarm,1,2,2,3,1038
14,False Alarm,3,4,5,3,1038
18,Fire,1,1,2,3,1038
17,Fire,2,2,3,3,1038
10,Fire,4,5,5,3,1038
22,Fire,5,5,5,4,1384
21,Fire,1,2,2,3,1038
20,False Alarm,1,1,1,4,1384
21,Special Service,1,1,2,3,1038
21,Special Service,1,2,2,3,1038
18,Fire,2,2,2,3,1038
17,Fire,1,2,2,3,1038
9,Fire,2,2,4,9,3114
3,False Alarm,4,5,5,5,1730
5,Fire,2,2,2,3,1038
23,Special Service,1,2,2,4,1384
19,Special Service,3,4,4,5,1730
19,False Alarm,4,4,4,4,1384
21,Special Service,1,1,1,3,1038
13,Special Service,1,1,2,5,1730
14,Fire,1,2,2,3,1038
19,Special Service,1,1,1,3,1038
19,Fire,3,4,11,24,8304
18,Special Service,3,3,4,5,1730
13,False Alarm,2,2,2,3,1038
5,Fire,2,2,2,3,1038
9,Fire,3,3,3,4,1384
19,False Alarm,3,5,5,3,1038
22,False Alarm,4,5,5,3,1038
18,False Alarm,1,2,2,3,1038
11,Special Service,2,3,4,6,2076
20,Special Service,1,1,2,3,1038
1,Special Service,1,2,3,8,2768
11,Special Service,2,2,2,4,1384
8,Fire,3,3,7,19,6574
13,Special Service,2,2,2,4,1384
22,False Alarm,2,2,2,3,1038
13,Fire,2,2,2,3,1038
8,Fire,5,5,9,20,6920
14,Fire,2,2,2,3,1038
15,Fire,1,2,4,9,3114
20,Special Service,1,2,2,3,1038
12,Fire,1,2,2,4,1384
22,Special Service,1,2,2,3,1038
7,Special Service,1,1,1,3,1038
17,Fire,1,1,1,3,1038
4,Special Service,2,2,2,4,1384
14,Special Service,1,2,2,3,1038
19,Fire,2,2,2,4,1384
12,Fire,3,5,63,333,115218
12,Fire,2,2,2,4,1384
21,Special Service,4,4,4,9,3114
1,Special Service,1,2,2,4,1384
12,Special Service,2,3,3,4,1384
19,False Alarm,3,5,5,3,1038
9,Fire,7,9,11,23,7958
5,Fire,2,2,2,7,2422
2,Fire,2,2,2,5,1730
16,Fire,5,6,6,7,2422
11,Fire,1,2,2,6,2076
20,Fire,2,2,3,6,2076
18,Fire,2,2,2,4,1384
9,Fire,2,2,2,4,1384
23,Fire,3,4,9,25,8650
15,Special Service,1,2,2,3,1038
11,Fire,1,1,2,3,1038
17,False Alarm,4,5,5,3,1038
18,Fire,1,2,2,3,1038
17,Fire,2,2,4,8,2768
7,False Alarm,3,5,5,3,1038
20,False Alarm,5,5,5,3,1038
20,False Alarm,5,5,5,3,1038
18,Fire,1,2,2,6,2076
9,Fire,4,5,27,79,27334
14,Fire,2,2,2,3,1038
13,False Alarm,2,2,2,3,1038
